"","X","Month","Longitude","Latitude","hours","minutes","crime"
"389",389,"2014-10-07",75.6524615,27.2824687,3,11,"Murder"
"390",390,"2006-10-13",75.3138148,26.363055,13,43,"Rape"
"391",391,"2007-12-03",76.6363467,26.4942485,12,55,"Robery"
"392",392,"2013-08-14",75.9163363,27.1502765,12,49,"Hit And Run"
"393",393,"2009-12-27",76.9574329,26.7322726,17,39,"Kidnap"
"394",394,"2010-03-02",75.9921475,26.7528094,8,23,"Rape"
"395",395,"2006-05-01",76.1489334,26.3110052,2,28,"Pick"
"396",396,"2014-07-09",75.6748706,27.2541613,15,48,"Robery"
"397",397,"2005-05-25",76.4849074,26.2035439,16,36,"Hit And Run"
"398",398,"2008-12-09",76.8481368,26.6114757,0,48,"Robery"
"399",399,"2007-04-13",76.0325091,26.4205735,19,22,"Pick"
"400",400,"2006-11-30",75.7425786,26.3780666,19,55,"Hit And Run"
"401",401,"2006-11-23",76.0821956,26.3760931,4,32,"Robery"
"402",402,"2010-01-21",76.8624668,26.7402522,10,7,"Rape"
"403",403,"2006-02-12",76.6764863,26.2865138,7,20,"Pick"
"404",404,"2011-09-17",75.2987184,26.9306475,17,24,"Rape"
"405",405,"2009-10-28",75.9636395,26.7132701,0,14,"Violence and Offence"
"406",406,"2007-09-14",76.4949281,26.4690858,13,40,"Kidnap"
"407",407,"2012-02-16",75.499933,26.9784441,16,51,"Chain"
"408",408,"2005-05-28",75.6206852,26.2044217,6,46,"Kidnap"
"409",409,"2009-07-23",76.9864436,26.6826794,2,1,"Murder"
"410",410,"2015-02-01",75.7044473,27.3193587,18,8,"Chain"
"411",411,"2011-09-20",76.776015,26.9313583,9,17,"Hit And Run"
"412",412,"2011-06-26",75.2848062,26.9042952,1,19,"Violence and Offence"
"413",413,"2006-11-04",76.9811223,26.3698581,8,40,"Kidnap"
"414",414,"2014-06-08",75.8642821,27.2442546,16,9,"Rape"
"415",415,"2012-09-26",76.9478523,27.0487751,18,39,"Kidnap"
"416",416,"2012-03-14",76.8966884,26.9869661,6,2,"Kidnap"
"417",417,"2013-01-30",75.6120447,27.0884696,10,8,"Violence and Offence"
"418",418,"2013-04-11",76.135142,27.1108581,2,18,"Hit And Run"
"419",419,"2007-04-20",75.3527724,26.4227625,16,2,"Kidnap"
"420",420,"2005-07-05",75.8137496,26.2162957,18,37,"Robery"
"421",421,"2008-07-02",75.5228977,26.560938,1,27,"Violence and Offence"
"422",422,"2015-05-18",76.1252025,27.3526367,18,46,"Chain"
"423",423,"2005-04-16",75.5136369,26.1913737,15,49,"Robery"
"424",424,"2013-01-09",76.4005594,27.0818619,22,0,"Pick"
"425",425,"2008-06-22",76.4651747,26.5578662,11,15,"Murder"
"426",426,"2013-02-21",76.1188049,27.0955532,11,54,"Violence and Offence"
"427",427,"2015-06-28",76.2539322,27.3656042,10,31,"Kidnap"
"428",428,"2010-11-10",75.3929995,26.8324347,13,37,"Murder"
"429",429,"2005-04-12",76.1850696,26.1897998,10,36,"Robery"
"430",430,"2008-06-02",76.4828709,26.5514433,8,26,"Hit And Run"
"431",431,"2005-03-07",75.2643842,26.1786472,5,42,"Kidnap"
"432",432,"2015-03-13",76.4557752,27.3318118,10,19,"Hit And Run"
"433",433,"2008-07-11",75.8722969,26.5637671,15,14,"Hit And Run"
"434",434,"2006-11-29",76.9954589,26.3778684,5,44,"Robery"
"435",435,"2006-03-19",75.6840272,26.2976039,22,19,"Hit And Run"
"436",436,"2013-10-09",75.2288448,27.1680881,1,12,"Chain"
"437",437,"2015-01-03",76.2212411,27.3100453,10,51,"Pick"
"438",438,"2014-09-01",76.0613412,27.2710073,15,43,"Rape"
"439",439,"2006-01-03",76.3486099,26.273748,3,0,"Kidnap"
"440",440,"2005-04-12",76.7838361,26.1898579,16,15,"Pick"
"441",441,"2006-07-14",76.5568979,26.3343689,18,16,"Chain"
"442",442,"2007-12-20",76.6561762,26.4995352,16,24,"Rape"
"443",443,"2011-06-01",76.1784609,26.896554,21,21,"Chain"
"444",444,"2008-03-30",76.5350617,26.5315188,11,37,"Hit And Run"
"445",445,"2005-04-08",75.4414634,26.1887023,5,11,"Robery"
"446",446,"2011-11-06",75.3742071,26.9462003,9,37,"Hit And Run"
"447",447,"2012-04-23",75.8888859,26.9997245,15,29,"Chain"
"448",448,"2012-02-19",75.6090567,26.9795,20,2,"Rape"
"449",449,"2006-08-21",76.8307768,26.3462602,15,33,"Violence and Offence"
"450",450,"2005-02-24",76.1405077,26.1751009,3,40,"Robery"
"451",451,"2015-02-06",76.4463248,27.3207146,18,5,"Pick"
"452",452,"2009-03-28",76.9381779,26.6459031,11,6,"Murder"
"453",453,"2014-06-08",76.2134815,27.2441453,9,43,"Pick"
"454",454,"2013-08-26",76.3090919,27.1540054,9,1,"Murder"
"455",455,"2010-06-09",76.1924815,26.7839174,8,50,"Rape"
"456",456,"2010-03-19",75.4138664,26.7581471,17,48,"Rape"
"457",457,"2009-05-31",76.8380471,26.6660507,11,2,"Violence and Offence"
"458",458,"2015-09-08",76.7559515,27.388355,21,52,"Robery"
"459",459,"2006-02-14",75.4475562,26.2869266,18,23,"Robery"
"460",460,"2007-07-24",76.9256809,26.4525352,7,19,"Pick"
"461",461,"2006-04-12",76.1839081,26.3051178,0,0,"Hit And Run"
"462",462,"2011-08-02",76.0722626,26.9159092,22,30,"Murder"
"463",463,"2010-02-07",75.4214053,26.74546,5,55,"Robery"
"464",464,"2009-04-18",76.0404552,26.652511,17,7,"Pick"
"465",465,"2010-11-28",76.1748107,26.8380811,4,47,"Robery"
"466",466,"2010-09-26",76.4596829,26.8181892,17,29,"Robery"
"467",467,"2005-08-12",76.532186,26.2285385,21,53,"Murder"
"468",468,"2009-01-03",76.8856974,26.6193787,21,14,"Kidnap"
"469",469,"2008-12-31",76.4213054,26.6183919,13,48,"Rape"
"470",470,"2012-11-13",76.4606929,27.0639613,12,4,"Kidnap"
"471",471,"2013-04-07",76.6555053,27.109472,20,39,"Violence and Offence"
"472",472,"2014-03-05",75.3638794,27.2142414,7,10,"Rape"
"473",473,"2013-10-09",75.8965838,27.1678605,8,17,"Hit And Run"
"474",474,"2005-09-22",75.7833436,26.24143,3,28,"Robery"
"475",475,"2011-03-21",75.6387137,26.8737747,18,45,"Rape"
"476",476,"2015-06-04",75.8041535,27.3580149,8,37,"Rape"
"477",477,"2010-05-16",75.3780261,26.7763242,15,25,"Rape"
"478",478,"2013-02-20",75.2396136,27.0952477,7,40,"Kidnap"
"479",479,"2009-12-29",76.5071567,26.7329656,8,0,"Violence and Offence"
"480",480,"2011-09-16",76.3688723,26.930281,22,38,"Pick"
"481",481,"2011-05-18",75.8958452,26.8921493,13,56,"Chain"
"482",482,"2005-09-15",76.0787582,26.2391746,14,54,"Pick"
"483",483,"2011-12-07",76.7864524,26.9562238,7,38,"Violence and Offence"
"484",484,"2015-05-08",76.1934321,27.3496438,20,3,"Murder"
"485",485,"2010-02-08",75.9285312,26.7456859,14,13,"Chain"
"486",486,"2007-09-08",76.8907258,26.4670219,0,33,"Violence and Offence"
"487",487,"2011-05-23",77.0065288,26.8936096,10,32,"Violence and Offence"
"488",488,"2011-09-21",76.9678266,26.931901,19,16,"Chain"
"489",489,"2014-11-11",75.3249188,27.2933373,5,48,"Kidnap"
"490",490,"2010-10-20",76.721003,26.825745,15,47,"Hit And Run"
"491",491,"2010-05-18",76.9672102,26.7769975,18,36,"Chain"
"492",492,"2011-12-18",76.9411413,26.9595953,12,52,"Hit And Run"
"493",493,"2012-05-22",76.9548442,27.0087363,21,15,"Rape"
"494",494,"2012-07-24",76.8099645,27.0286448,4,50,"Pick"
"495",495,"2012-06-07",76.7760611,27.0138955,14,54,"Robery"
"496",496,"2009-07-22",76.030117,26.6824848,0,57,"Robery"
"497",497,"2011-01-31",76.6570649,26.8582884,5,18,"Chain"
"498",498,"2008-04-11",76.7419448,26.535334,20,24,"Pick"
"499",499,"2010-01-19",75.7586732,26.7396406,7,12,"Chain"
"500",500,"2011-08-25",75.9695957,26.9231564,7,36,"Violence and Offence"
"501",501,"2005-12-08",75.9016719,26.2657452,12,21,"Violence and Offence"
"502",502,"2009-12-09",76.3565806,26.7266157,8,44,"Robery"
"503",503,"2009-04-01",75.7759185,26.6470278,2,50,"Robery"
"504",504,"2011-12-14",75.6234875,26.9582015,3,8,"Rape"
"505",505,"2009-09-10",75.9729136,26.6983027,3,8,"Robery"
"506",506,"2006-07-24",75.3078451,26.3374425,18,5,"Rape"
"507",507,"2010-06-14",76.815583,26.7856093,4,12,"Chain"
"508",508,"2015-05-20",76.7443268,27.3534285,18,57,"Hit And Run"
"509",509,"2005-07-02",76.4714374,26.2155396,12,2,"Pick"
"510",510,"2012-09-01",75.7961775,27.0407836,11,13,"Murder"
"511",511,"2009-11-16",75.5696813,26.7191792,17,21,"Robery"
"512",512,"2006-06-04",75.6177608,26.3216069,16,29,"Pick"
"513",513,"2006-06-19",76.4627752,26.3265853,19,50,"Chain"
"514",514,"2009-09-11",75.4530543,26.6985584,21,43,"Pick"
"515",515,"2013-09-29",75.7831166,27.164904,16,5,"Hit And Run"
"516",516,"2010-10-22",75.4192349,26.8266139,12,13,"Rape"
"517",517,"2005-10-05",75.2984553,26.2454137,6,38,"Chain"
"518",518,"2008-01-15",76.3145466,26.5077751,1,57,"Robery"
"519",519,"2015-05-12",75.5532494,27.3508337,5,57,"Chain"
"520",520,"2011-06-23",75.6066724,26.9033246,11,21,"Hit And Run"
"521",521,"2005-08-24",75.3071426,26.2321638,0,42,"Kidnap"
"522",522,"2007-06-13",76.4558437,26.4397755,10,34,"Chain"
"523",523,"2008-11-29",75.9465441,26.6084861,7,45,"Kidnap"
"524",524,"2010-07-11",75.470217,26.794113,2,17,"Violence and Offence"
"525",525,"2010-08-22",75.9869953,26.8073466,21,19,"Kidnap"
"526",526,"2010-08-10",76.1257527,26.8036298,14,46,"Chain"
"527",527,"2012-09-26",75.4204752,27.0486686,1,36,"Kidnap"
"528",528,"2014-04-30",75.9292176,27.2319392,5,4,"Murder"
"529",529,"2013-12-06",76.4350505,27.1861297,6,8,"Kidnap"
"530",530,"2013-03-06",76.0259618,27.0995728,7,34,"Kidnap"
"531",531,"2009-08-18",75.4941684,26.6910256,0,21,"Murder"
"532",532,"2012-05-19",75.5853197,27.0077936,15,41,"Violence and Offence"
"533",533,"2007-06-26",76.7524649,26.4437131,7,22,"Chain"
"534",534,"2007-11-18",76.3517178,26.4894556,1,24,"Violence and Offence"
"535",535,"2009-07-11",76.4683739,26.6790435,18,48,"Hit And Run"
"536",536,"2008-02-28",76.704684,26.5214823,22,4,"Kidnap"
"537",537,"2012-08-08",76.8063408,27.033402,2,8,"Pick"
"538",538,"2007-12-15",75.5187042,26.4980923,0,15,"Robery"
"539",539,"2007-10-01",75.2856629,26.4743604,3,24,"Pick"
"540",540,"2010-06-02",76.6967382,26.7816251,2,20,"Rape"
"541",541,"2007-08-29",75.4996234,26.4638446,12,53,"Chain"
"542",542,"2011-05-24",76.7448415,26.8939818,15,47,"Hit And Run"
"543",543,"2006-06-23",75.3110664,26.3277422,3,36,"Violence and Offence"
"544",544,"2006-03-28",76.8728715,26.300213,0,38,"Chain"
"545",545,"2005-04-30",76.7519125,26.1956725,14,30,"Kidnap"
"546",546,"2013-11-10",76.9175665,27.1780131,20,7,"Murder"
"547",547,"2015-03-06",75.7800363,27.3296854,0,3,"Violence and Offence"
"548",548,"2008-02-19",75.6410629,26.5186977,2,55,"Robery"
"549",549,"2011-03-14",75.4127893,26.8716125,19,5,"Kidnap"
"550",550,"2011-10-11",76.5341878,26.938216,0,3,"Murder"
"551",551,"2011-09-18",76.0282436,26.9309276,9,17,"Robery"
"552",552,"2006-05-10",76.2324431,26.313788,10,10,"Hit And Run"
"553",553,"2013-05-16",75.3191201,27.1217908,4,16,"Violence and Offence"
"554",554,"2010-07-17",76.0236418,26.7958229,1,16,"Hit And Run"
"555",555,"2015-09-17",76.5330924,27.391097,0,26,"Violence and Offence"
"556",556,"2011-08-11",75.3012764,26.9187551,20,9,"Rape"
"557",557,"2014-11-13",76.8234829,27.2939107,9,20,"Violence and Offence"
"558",558,"2015-10-16",75.7696257,27.400365,5,2,"Violence and Offence"
"559",559,"2015-09-10",75.8193656,27.388816,2,34,"Chain"
"560",560,"2009-04-08",76.1145722,26.649291,21,43,"Pick"
"561",561,"2006-04-23",75.7453147,26.3084949,4,44,"Rape"
"562",562,"2010-10-03",75.7222253,26.8206228,15,48,"Chain"
"563",563,"2005-01-24",76.1478615,26.1653007,18,37,"Pick"
"564",564,"2007-04-18",76.6452297,26.4219666,13,21,"Murder"
"565",565,"2014-02-19",75.7297163,27.2097923,21,30,"Violence and Offence"
"566",566,"2006-06-08",76.5024875,26.3230011,10,45,"Murder"
"567",567,"2011-12-03",75.5382414,26.9547801,9,45,"Chain"
"568",568,"2009-02-22",76.8977993,26.6352654,10,28,"Violence and Offence"
"569",569,"2009-04-17",76.9754759,26.652271,17,35,"Robery"
"570",570,"2005-03-13",76.3656769,26.1806164,20,8,"Hit And Run"
"571",571,"2014-08-05",75.8604519,27.2626329,10,24,"Robery"
"572",572,"2015-10-05",76.1415844,27.3968406,15,3,"Rape"
"573",573,"2006-09-03",76.2985684,26.3504946,21,34,"Pick"
"574",574,"2009-11-29",75.5789494,26.723327,18,36,"Rape"
"575",575,"2011-08-22",75.4588887,26.92226,13,18,"Pick"
"576",576,"2013-09-11",76.4752422,27.1590391,15,17,"Rape"
"577",577,"2014-09-03",76.7172427,27.2718098,20,49,"Robery"
"578",578,"2009-05-15",75.3932205,26.6609043,3,42,"Chain"
"579",579,"2014-03-16",76.8229921,27.2176635,8,54,"Violence and Offence"
"580",580,"2013-11-21",75.8564672,27.18151,13,27,"Kidnap"
"581",581,"2011-06-26",76.2788232,26.9043659,19,2,"Murder"
"582",582,"2006-06-08",75.4997246,26.3230703,2,35,"Murder"
"583",583,"2011-03-18",76.6083739,26.8727158,19,10,"Pick"
"584",584,"2008-01-28",75.5328475,26.5118889,9,26,"Violence and Offence"
"585",585,"2012-11-08",76.2221099,27.0622477,12,34,"Chain"
"586",586,"2013-05-01",76.5471231,27.1172655,5,5,"Robery"
"587",587,"2005-07-03",75.9149111,26.2157278,22,19,"Violence and Offence"
"588",588,"2015-08-26",76.0897965,27.3843064,11,17,"Pick"
"589",589,"2007-06-20",76.7895187,26.4417176,22,2,"Kidnap"
"590",590,"2006-03-27",75.3010064,26.3001141,8,56,"Chain"
"591",591,"2013-02-17",75.3930026,27.0942676,18,0,"Pick"
"592",592,"2011-02-08",75.3325449,26.8609426,9,42,"Hit And Run"
"593",593,"2006-01-21",75.3794205,26.2794449,15,21,"Kidnap"
"594",594,"2015-09-09",75.7821293,27.3885657,16,23,"Robery"
"595",595,"2006-04-12",75.3480083,26.3049653,12,6,"Pick"
"596",596,"2006-09-22",76.185603,26.3564196,15,0,"Hit And Run"
"597",597,"2010-02-10",76.4745972,26.7463442,20,7,"Hit And Run"
"598",598,"2005-12-07",75.7216655,26.2651651,20,41,"Rape"
"599",599,"2005-07-24",75.7397812,26.2222909,12,12,"Rape"
"600",600,"2006-03-30",75.5174571,26.3010824,3,3,"Hit And Run"
"601",601,"2007-12-22",75.2159876,26.5001347,13,48,"Murder"
"602",602,"2007-09-05",76.5958282,26.4660881,6,21,"Chain"
"603",603,"2012-11-29",76.3953723,27.0690133,8,28,"Hit And Run"
"604",604,"2010-04-24",76.7583621,26.7694143,14,39,"Rape"
"605",605,"2005-03-28",76.2026995,26.1852553,7,27,"Chain"
"606",606,"2006-09-21",75.4127013,26.3561228,3,24,"Hit And Run"
"607",607,"2009-12-12",75.2161082,26.7274825,6,55,"Robery"
"608",608,"2005-08-09",76.2362686,26.2275301,6,55,"Hit And Run"
"609",609,"2006-07-30",76.2500362,26.3394235,20,39,"Robery"
"610",610,"2015-02-12",76.2004337,27.322719,18,42,"Murder"
"611",611,"2008-05-21",75.5297832,26.5477649,8,11,"Robery"
"612",612,"2012-03-29",76.6170325,26.9918383,15,17,"Pick"
"613",613,"2011-10-28",75.4198373,26.9433213,17,27,"Hit And Run"
"614",614,"2013-12-21",75.9214654,27.1910063,8,27,"Chain"
"615",615,"2014-02-02",75.6253206,27.2044736,7,19,"Kidnap"
"616",616,"2007-04-23",76.251008,26.4235397,13,24,"Murder"
"617",617,"2015-10-23",76.1130775,27.4026295,20,37,"Chain"
"618",618,"2009-11-24",75.9214223,26.721953,8,42,"Pick"
"619",619,"2005-01-17",75.3503816,26.1632943,17,13,"Pick"
"620",620,"2011-08-21",75.5335367,26.9220185,6,17,"Pick"
"621",621,"2012-12-09",76.4950589,27.0720725,22,12,"Chain"
"622",622,"2015-06-30",76.0721419,27.3662202,4,11,"Hit And Run"
"623",623,"2008-05-26",75.5297764,26.549478,0,58,"Rape"
"624",624,"2012-08-20",76.4077238,27.037165,2,0,"Hit And Run"
"625",625,"2014-03-05",76.5670703,27.2143044,14,23,"Hit And Run"
"626",626,"2015-02-13",75.5411668,27.3230096,10,1,"Hit And Run"
"627",627,"2013-11-02",75.3559408,27.1755218,7,56,"Rape"
"628",628,"2007-10-11",75.5827019,26.4774468,9,19,"Violence and Offence"
"629",629,"2012-04-27",75.4016287,27.0009022,17,0,"Rape"
"630",630,"2014-06-22",75.8196637,27.2485752,7,55,"Robery"
"631",631,"2008-06-04",76.3915955,26.5520718,21,0,"Chain"
"632",632,"2011-05-05",76.4351141,26.8880018,17,27,"Robery"
"633",633,"2012-10-29",76.9846999,27.0590698,2,34,"Chain"
"634",634,"2012-01-13",76.0073208,26.967792,17,15,"Rape"
"635",635,"2005-12-07",76.2841067,26.2651714,11,15,"Violence and Offence"
"636",636,"2005-05-07",75.8717883,26.1977527,5,56,"Pick"
"637",637,"2007-09-11",75.8497174,26.4679085,15,55,"Pick"
"638",638,"2012-03-28",75.8880868,26.9912557,17,42,"Chain"
"639",639,"2013-07-06",75.9376316,27.1379851,19,32,"Murder"
"640",640,"2005-02-03",76.6393072,26.1686388,13,21,"Pick"
"641",641,"2006-08-11",76.6377344,26.3432463,18,51,"Violence and Offence"
"642",642,"2006-01-14",75.2476243,26.2772945,21,37,"Violence and Offence"
"643",643,"2007-10-12",75.4350402,26.4779472,9,49,"Kidnap"
"644",644,"2015-06-27",76.9500644,27.3653721,6,52,"Murder"
"645",645,"2013-07-22",75.422463,27.1432013,17,58,"Murder"
"646",646,"2008-02-10",76.2337252,26.5158669,13,41,"Violence and Offence"
"647",647,"2007-12-26",75.2134618,26.5013982,16,9,"Rape"
"648",648,"2006-07-21",75.2349595,26.3366194,9,34,"Kidnap"
"649",649,"2005-10-26",76.2546659,26.2520608,9,12,"Pick"
"650",650,"2014-06-24",76.3695231,27.2493443,3,2,"Violence and Offence"
"651",651,"2013-12-14",76.0157569,27.1888962,16,2,"Murder"
"652",652,"2015-05-03",76.6166993,27.3480517,10,35,"Hit And Run"
"653",653,"2014-04-02",75.5811047,27.2231166,8,26,"Hit And Run"
"654",654,"2008-10-08",76.2528108,26.5919021,16,43,"Pick"
"655",655,"2011-07-08",75.2032356,26.9080883,11,40,"Kidnap"
"656",656,"2007-12-07",76.0697268,26.4954897,19,42,"Murder"
"657",657,"2007-02-02",75.3109964,26.3982756,16,40,"Kidnap"
"658",658,"2014-04-30",76.6415645,27.2319699,17,8,"Murder"
"659",659,"2006-07-21",75.5849433,26.3364889,12,30,"Murder"
"660",660,"2015-12-14",75.4142509,27.4188452,13,41,"Pick"
"661",661,"2008-05-16",76.650171,26.546071,4,34,"Hit And Run"
"662",662,"2010-02-21",75.982364,26.7500223,1,42,"Murder"
"663",663,"2007-11-13",75.6537394,26.4880284,4,35,"Murder"
"664",664,"2012-04-11",76.839377,26.9957586,15,13,"Rape"
"665",665,"2006-05-03",76.6481858,26.3116739,16,41,"Kidnap"
"666",666,"2013-09-29",76.1528491,27.1646895,3,14,"Hit And Run"
"667",667,"2013-08-14",76.5813897,27.1502929,20,16,"Robery"
"668",668,"2015-08-17",75.4169571,27.3815014,12,6,"Pick"
"669",669,"2015-05-19",75.7665872,27.352881,19,9,"Violence and Offence"
"670",670,"2008-07-30",76.2940602,26.5699882,8,31,"Chain"
"671",671,"2009-06-11",75.6886242,26.6695941,6,34,"Kidnap"
"672",672,"2009-06-10",75.8851727,26.669068,5,26,"Murder"
"673",673,"2013-02-15",76.2053625,27.0934024,10,47,"Hit And Run"
"674",674,"2006-01-14",75.711817,26.2772575,8,27,"Kidnap"
"675",675,"2013-08-29",76.0552844,27.1549254,13,6,"Robery"
"676",676,"2005-06-10",76.7932227,26.2084689,4,5,"Rape"
"677",677,"2008-12-23",76.0240666,26.615995,17,52,"Violence and Offence"
"678",678,"2007-03-11",76.3746997,26.409868,7,19,"Violence and Offence"
"679",679,"2011-06-21",76.5138004,26.9027247,20,28,"Robery"
"680",680,"2014-08-07",76.096795,27.2631884,19,43,"Pick"
"681",681,"2006-08-07",76.7865127,26.341857,4,39,"Robery"
"682",682,"2006-04-10",76.3963079,26.3044829,20,34,"Kidnap"
"683",683,"2011-05-15",75.1943848,26.8910642,7,28,"Pick"
"684",684,"2007-07-13",75.7570193,26.449127,17,22,"Hit And Run"
"685",685,"2010-01-29",76.0355137,26.7427348,3,37,"Murder"
"686",686,"2013-05-20",75.4917461,27.1230579,0,10,"Rape"
"687",687,"2009-08-28",75.6772542,26.6940108,7,1,"Kidnap"
"688",688,"2015-08-11",76.9410991,27.3796025,9,38,"Chain"
"689",689,"2005-02-27",76.0743153,26.1760866,17,39,"Chain"
"690",690,"2007-04-07",76.8256664,26.4185952,16,40,"Chain"
"691",691,"2014-01-09",76.6596222,27.196887,12,13,"Chain"
"692",692,"2005-01-27",76.5556237,26.1661793,11,18,"Rape"
"693",693,"2012-06-06",76.3965741,27.0134037,4,13,"Chain"
"694",694,"2014-01-07",75.3546098,27.1963402,10,35,"Violence and Offence"
"695",695,"2006-09-06",76.264643,26.3513044,19,36,"Robery"
"696",696,"2013-10-31",76.5872705,27.1748717,1,4,"Pick"
"697",697,"2005-12-10",75.6985588,26.2661585,14,36,"Robery"
"698",698,"2007-12-01",76.6655915,26.4935825,6,1,"Kidnap"
"699",699,"2014-02-16",76.9677631,27.2090165,5,43,"Chain"
"700",700,"2013-08-27",75.3307065,27.1543793,20,46,"Kidnap"
"701",701,"2012-04-28",76.9359049,27.0012053,6,49,"Hit And Run"
"702",702,"2007-06-28",75.6886194,26.4443169,22,8,"Hit And Run"
"703",703,"2012-02-28",76.0318109,26.9821815,2,23,"Violence and Offence"
"704",704,"2009-06-24",75.6784327,26.6735805,9,17,"Hit And Run"
"705",705,"2015-09-16",75.9377906,27.3908828,5,23,"Rape"
"706",706,"2011-08-18",76.4848488,26.921183,19,56,"Murder"
"707",707,"2011-07-19",75.9732046,26.9117199,20,47,"Kidnap"
"708",708,"2005-12-26",76.9554128,26.2711862,0,7,"Robery"
"709",709,"2014-11-21",76.5314278,27.2965801,8,26,"Chain"
"710",710,"2011-07-06",75.5495023,26.9074233,12,3,"Kidnap"
"711",711,"2007-11-10",76.2961407,26.4868174,1,52,"Hit And Run"
"712",712,"2005-04-12",76.8222935,26.1898465,9,3,"Pick"
"713",713,"2015-01-22",75.2117612,27.3161083,9,41,"Kidnap"
"714",714,"2015-06-27",75.2458697,27.3653555,14,38,"Violence and Offence"
"715",715,"2006-05-24",75.8023469,26.3183116,6,56,"Violence and Offence"
"716",716,"2012-01-04",75.2094169,26.9650709,19,29,"Rape"
"717",717,"2010-09-08",75.9621372,26.8127478,22,29,"Robery"
"718",718,"2006-03-25",76.7682685,26.29924,13,16,"Kidnap"
"719",719,"2014-04-04",75.2088371,27.2237414,19,55,"Pick"
"720",720,"2011-09-23",75.2942675,26.9323866,21,28,"Hit And Run"
"721",721,"2008-08-10",75.9923425,26.5732958,10,46,"Violence and Offence"
"722",722,"2011-08-19",76.6618372,26.9213016,11,8,"Pick"
"723",723,"2015-03-01",75.3517435,27.328077,10,32,"Robery"
"724",724,"2005-12-25",76.8845358,26.2709168,3,17,"Violence and Offence"
"725",725,"2008-03-02",76.5033609,26.5225672,20,37,"Murder"
"726",726,"2015-08-14",75.8971589,27.3803779,11,26,"Robery"
"727",727,"2015-07-14",76.332815,27.3706532,18,21,"Rape"
"728",728,"2012-10-13",76.5612838,27.0540754,10,9,"Murder"
"729",729,"2011-08-04",76.1993284,26.9165298,4,0,"Rape"
"730",730,"2009-08-01",76.5328681,26.6855693,22,6,"Robery"
"731",731,"2013-03-14",76.3999666,27.1020584,13,6,"Murder"
"732",732,"2005-10-29",76.6833414,26.2529214,12,5,"Murder"
"733",733,"2007-10-01",76.3647794,26.4744866,7,17,"Violence and Offence"
"734",734,"2012-04-02",75.6591973,26.9929148,15,23,"Pick"
"735",735,"2014-07-02",76.2252346,27.2518926,19,43,"Kidnap"
"736",736,"2008-02-28",76.5319063,26.521712,21,25,"Robery"
"737",737,"2012-03-04",75.8925094,26.983856,21,21,"Hit And Run"
"738",738,"2008-03-30",76.9479874,26.5314729,7,50,"Hit And Run"
"739",739,"2014-11-22",76.9619324,27.2967524,12,34,"Hit And Run"
"740",740,"2005-06-24",77.0026325,26.2130805,22,28,"Kidnap"
"741",741,"2011-09-22",76.2266004,26.932163,14,1,"Kidnap"
"742",742,"2012-07-30",75.3982626,27.0303964,11,39,"Rape"
"743",743,"2007-08-21",76.3989394,26.4615388,14,58,"Rape"
